idGrade,x,y,t_med_medio,v_vento_medio
3388,-55.0,-30.0,19.122,2.689
3389,-54.5,-30.0,19.161,2.656
3390,-54.0,-30.0,18.99,2.523
3391,-53.5,-30.0,18.791,2.594
3392,-53.0,-30.0,18.676,2.67
3393,-52.5,-30.0,19.017,2.546
3394,-52.0,-30.0,18.846,2.465
3395,-51.5,-30.0,19.076,2.155
3396,-51.0,-30.0,19.421,1.884
3397,-50.5,-30.0,18.846,2.859
3398,-50.0,-30.0,19.412,3.562
3399,-49.5,-30.0,18.629,2.907
3400,-49.0,-30.0,18.554,2.795
3401,-58.5,-30.5,19.196,2.706
3402,-58.0,-30.5,19.156,2.724
3403,-57.5,-30.5,19.167,2.73
3404,-57.0,-30.5,19.067,2.702
3405,-56.5,-30.5,18.935,2.608
3406,-56.0,-30.5,18.702,2.712
3407,-55.5,-30.5,18.474,2.796
3408,-55.0,-30.5,18.762,2.791
3409,-54.5,-30.5,19.109,2.486
3410,-54.0,-30.5,18.782,2.706
3411,-53.5,-30.5,17.419,3.86
3412,-53.0,-30.5,18.29,2.94
3413,-52.5,-30.5,18.14,2.691
3414,-52.0,-30.5,18.527,2.291
3415,-51.5,-30.5,18.714,2.32
3416,-51.0,-30.5,18.848,2.565
3417,-50.5,-30.5,18.759,2.855
3418,-50.0,-30.5,18.73,2.976
3419,-49.5,-30.5,18.585,2.879
3420,-58.0,-31.0,19.027,2.736
3421,-57.5,-31.0,18.942,2.747
3422,-57.0,-31.0,18.856,2.744
3423,-56.5,-31.0,18.73,2.755
3424,-56.0,-31.0,18.309,2.844
3425,-55.5,-31.0,17.915,2.936
3426,-55.0,-31.0,18.52,3.251
3427,-54.5,-31.0,18.526,3.104
3428,-54.0,-31.0,18.293,3.058
3429,-53.5,-31.0,18.175,3.143
3430,-53.0,-31.0,18.059,3.204
3431,-52.5,-31.0,18.086,3.045
3432,-52.0,-31.0,18.378,2.108
3433,-51.5,-31.0,18.552,2.546
3434,-51.0,-31.0,18.944,4.032
3435,-50.5,-31.0,18.793,3.527
3436,-50.0,-31.0,18.616,3.036
3437,-49.5,-31.0,18.53,2.882
3438,-56.5,-31.5,18.633,2.807
3439,-56.0,-31.5,18.491,2.857
3440,-55.5,-31.5,18.426,2.918
3441,-55.0,-31.5,18.444,3.005
3442,-54.5,-31.5,18.309,3.08
3443,-54.0,-31.5,17.947,3.261
3444,-53.5,-31.5,18.1,3.189
3445,-53.0,-31.5,17.56,3.788
3446,-52.5,-31.5,17.444,3.944
3447,-52.0,-31.5,18.252,3.134
3448,-51.5,-31.5,18.533,3.23
3449,-51.0,-31.5,18.945,4.305
3450,-50.5,-31.5,18.769,3.748
3451,-50.0,-31.5,18.555,3.132
3452,-56.0,-32.0,18.512,2.882
3453,-55.5,-32.0,18.456,2.916
3454,-55.0,-32.0,18.4,2.964
3455,-54.5,-32.0,18.299,3.008
3456,-54.0,-32.0,18.182,3.049
3457,-53.5,-32.0,18.087,3.078
3458,-53.0,-32.0,18.071,3.226
3459,-52.5,-32.0,18.262,3.293
3460,-52.0,-32.0,18.483,3.35
3461,-51.5,-32.0,18.426,3.198
3462,-51.0,-32.0,18.494,3.27
3463,-50.5,-32.0,18.506,3.214
3464,-54.5,-32.5,18.254,3.02
3465,-54.0,-32.5,18.109,2.995
3466,-53.5,-32.5,17.786,2.764
3467,-53.0,-32.5,17.977,2.974
3468,-52.5,-32.5,18.23,3.192
3469,-52.0,-32.5,18.331,3.222
3470,-51.5,-32.5,18.329,3.159
3471,-51.0,-32.5,18.328,3.132
3472,-54.0,-33.0,18.004,3.202
3473,-53.5,-33.0,17.921,3.181
3474,-53.0,-33.0,17.975,3.213
3475,-52.5,-33.0,18.102,3.222
3476,-52.0,-33.0,18.187,3.185
3477,-51.5,-33.0,18.229,3.145
3478,-54.5,-33.5,18.061,3.367
3479,-54.0,-33.5,17.851,3.712
3480,-53.5,-33.5,17.551,4.314
3481,-53.0,-33.5,17.701,4.002
3482,-52.5,-33.5,17.974,3.469
3483,-52.0,-33.5,18.114,3.258
3484,-54.0,-34.0,17.806,3.875
3485,-53.5,-34.0,17.527,4.415
3486,-53.0,-34.0,17.651,4.154
3487,-52.5,-34.0,17.925,3.616
3488,-54.0,-34.5,17.999,3.569
3489,-53.5,-34.5,17.922,3.73
3490,-53.0,-34.5,17.91,3.689
