,index,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
3557,4833,27074894,BRUSQUE - São Pedro,CEMADEN,P,-48.937,-27.069,,2014-07-25
3558,4834,23354708,CABREÚVA - Bananal,CEMADEN,P,-47.082,-23.354,,2015-02-25
3559,4835,26785101,CAÇADOR - Defesa Civil,CEMADEN,P,-51.0094,-26.7769,,2016-10-06
3560,4836,26795102,CAÇADOR - Rio do peixe,CEMADEN,H,-51.00976,-26.77092,,2016-09-28
3561,4837,30265280,CACHOEIRA DO SUL - Capané,CEMADEN,P,-52.8021,-30.256,,2015-02-19
3562,4838,30275287,CACHOEIRA DO SUL - Vila Jardim Tordesmade Cordilheira,CEMADEN,P,-52.8673,-30.27,,2015-02-19
3563,4839,20734203,CARANGOLA - Caixa Dágua,CEMADEN,P,-42.03,-20.728,,2015-02-05
3564,4840,22664501,CACHOEIRA PAULISTA - Sabesp,CEMADEN,P,-45.00388,-22.66165,,2015-06-26
3565,4841,22684501,CACHOEIRA PAULISTA - Cachoeira Paulista - Cemaden10 - TESTES,CEMADEN,P,-45.0,-22.682,,2017-06-11
3566,4842,22684510,CACHOEIRA PAULISTA - Cachoeira Paulista - Cemaden13 - TESTES,CEMADEN,P,-45.1,-22.682,,2017-06-11
3567,4843,29965109,CACHOEIRINHA - Rio Gravatai,CEMADEN,H,-51.093,-29.96352,,2014-08-26
3568,4844,20864115,CACHOEIRO DE ITAPEMIRIM - Jardim Itapemirim,CEMADEN,P,-41.152,-20.857,,2015-02-06
3569,4845,20854111,CACHOEIRO DE ITAPEMIRIM - Beira Rio,CEMADEN,P,-41.114,-20.849,,2015-02-06
3570,4846,21804961,CAFELÂNDIA - Av. Jacob Zucchi,CEMADEN,P,-49.61,-21.803,,2014-12-01
3571,4847,23334692,CAJAMAR - Ponunduva,CEMADEN,P,-46.918,-23.329,,2015-02-20
3572,4848,17744863,CALDAS NOVAS - Prefeitura Municipal,CEMADEN,P,-48.627,-17.744,,2015-02-06
3573,4849,8003498,CAMARAGIBE - Vila da Fปrica,CEMADEN,P,-34.98,-7.999,,2015-02-05
3574,4850,23045008,CAMBARÁ - Centro,CEMADEN,P,-50.079,-23.04,,2014-07-25
3575,4851,27024865,CAMBORIÚ - Rio Picarras,CEMADEN,H,-48.6524,-27.0184,,2016-09-22
3576,4852,27034864,CAMBORIÚ - Rio Pequeno,CEMADEN,P,-48.641,-27.031,,2014-07-25
3577,4853,27004866,CAMBORIÚ - Monte Alegre,CEMADEN,P,-48.665,-27.002,,2014-07-25
3578,4854,25314905,CAMPINA GRANDE DO SUL - Jardim da Colina,CEMADEN,P,-49.053,-25.311,,2014-07-25
3579,4855,25334908,CAMPINA GRANDE DO SUL - Jardim Diamante,CEMADEN,P,-49.079,-25.334,,2015-02-05
3580,4856,25364911,CAMPINA GRANDE DO SUL - Jardim Graciosa,CEMADEN,P,-49.109,-25.356,,2014-07-25
3581,4857,20734113,CACHOEIRO DE ITAPEMIRIM - Itaí,CEMADEN,P,-41.132,-20.727,,2015-02-06
3582,4858,22924703,CAMPINAS - Jd das Bandeiras,CEMADEN,P,-47.09081,-22.95334,,2016-06-26
3583,4859,25984968,CAMPO DO TENENTE - Centro,CEMADEN,P,-49.684,-25.9797,,2015-02-05
3584,4860,26405309,CAMPO ERÊ - Prefeitura Municipal,CEMADEN,P,-53.0854,-26.3985,,2015-02-24
3585,4861,25474953,CAMPO LARGO - Vila Bancaria,CEMADEN,P,-49.52551,-25.46856,,2016-02-19
3586,4862,25444946,CAMPO LARGO - Ferraria,CEMADEN,P,-49.45527,-25.43937,,2016-02-19
3587,4863,25464952,CAMPO LARGO - Rio Cambui,CEMADEN,H,-49.5204,-25.4556,,2017-01-01
3588,4864,25454956,CAMPO LARGO - Vila Andreas,CEMADEN,P,-49.55519,-25.44889,,2016-02-19
3589,4865,23224676,CAMPO LIMPO PAULISTA - Jardim São José,CEMADEN,P,-46.759,-23.217,,2015-04-28
3590,4866,13665790,CAMPO NOVO DO PARECIS - Polo Industrial,CEMADEN,P,-57.89973,-13.6557,,2015-08-17
3591,4867,22754562,CAMPOS DO JORDÃO - Brancas Nuvens,CEMADEN,P,-45.6211,-22.7539,,2014-12-16
3592,4868,22754558,CAMPOS DO JORDÃO - Monte Carlo,CEMADEN,P,-45.59642,-22.74853,,2015-02-05
3593,4869,22754560,CAMPOS DO JORDÃO - Vila Matilde,CEMADEN,P,-45.6038,-22.7501,,2014-12-16
3594,4870,22704505,CANAS - Centro,CEMADEN,P,-45.05077,-22.7025,,2015-07-07
3595,4871,29665279,CANDELÁRIA - Fปrica de Injetados,CEMADEN,P,-52.78729,-29.66286,,2015-02-25
3596,4872,27274878,CANELINHA - Rio Tijucas,CEMADEN,H,-48.7763,-27.2684,,2016-09-19
3597,4873,27274877,CANELINHA - Centro,CEMADEN,P,-48.76795,-27.26681,,2016-02-19
3598,4874,31555274,CANGUÇU - Tropeira,CEMADEN,P,-52.74328,-31.55013,,2014-12-11
3599,4875,31465262,CANGUÇU - Glória,CEMADEN,P,-52.6245,-31.46143,,2014-12-10
3600,4876,4353931,CANINDÉ - Centro,CEMADEN,P,-39.31,-4.35,,2016-01-19
3601,4877,29925117,CANOAS - Marechal Rondon,CEMADEN,P,-51.17,-29.9248,,2014-12-08
3602,4878,21984236,CANTAGALO - Centro,CEMADEN,P,-42.365,-21.981,,2014-08-06
3603,4879,6443706,CAICÓ - Nova Caicó,CEMADEN,P,-37.06912,-6.44583,,2020-06-07
3604,4880,27345162,CAPINZAL - Centro,CEMADEN,P,-51.614,-27.343,,2015-02-05
3605,4881,25445363,CAPITÃO LEÔNIDAS MARQUES - Bom Jesus,CEMADEN,P,-53.633,-25.438,,2014-07-25
3606,4882,25485361,CAPITÃO LEÔNIDAS MARQUES - Rua Catanduvas,CEMADEN,P,-53.606,-25.481,,2014-07-25
3607,4883,23004750,CAPIVARI - Rio Capivari,CEMADEN,H,-47.50102,-23.00343,,2016-11-03
3608,4884,23004751,CAPIVARI - Jardim Elisa,CEMADEN,P,-47.513,-23.005,,2014-12-03
3609,4885,23544686,CARAPICU춺 - Altos da Santa Lྫྷia,CEMADEN,P,-46.8557,-23.5435,,2015-02-05
3610,4886,23524684,CARAPICU춺 - Vila Gustavo Correia,CEMADEN,P,-46.83589,-23.51665,,2015-02-05
3611,4887,4233919,CARIDADE - Campos Belos,CEMADEN,P,-39.19369,-4.23253,,2016-01-19
3612,4888,25005346,CASCAVEL - Centro,CEMADEN,P,-53.46367,-24.99532,,2015-02-23
3613,4889,24925344,CASCAVEL - Tarumã,CEMADEN,P,-53.4352,-24.9202,,2015-02-23
3614,4890,3703859,CAUCAIA - Padre Julio Maria II,CEMADEN,P,-38.594,-3.696,,2015-04-22
3615,4891,3743867,CAUCAIA - Parque Leblon,CEMADEN,P,-38.671,-3.743,,2014-08-12
3616,4892,29105108,CAXIAS DO SUL - Parque dos Pinheiros,CEMADEN,P,-51.08,-29.103,,2014-12-08
3617,4893,29215128,CAXIAS DO SUL - Forqueta,CEMADEN,P,-51.282,-29.214,,2014-12-08
3618,4894,24824927,CERRO AZUL - CerroAzul01,CEMADEN,P,-49.26312,-24.82449,,2016-02-19
3619,4895,27584954,CHAPADÃO DO LAGEADO - Centro,CEMADEN,P,-49.54288,-27.58463,,2015-02-26
3620,4896,27075261,CHAPECÓ - Vila Real,CEMADEN,P,-52.60851,-27.06972,,2015-02-22
3621,4897,3044124,CHAVAL - Centro,CEMADEN,P,-41.23837,-3.03551,,2016-01-19
3622,4898,21674322,CH쇊RA - Centro,CEMADEN,P,-43.22,-21.672,,2014-08-04
3623,4899,19524066,COLATINA - Morada do Sol,CEMADEN,P,-40.658,-19.521,,2014-08-06
3624,4900,25364919,COLOMBO - Alto da Cruz,CEMADEN,P,-49.1892,-25.3612,,2015-02-23
3625,4901,24965346,CASCAVEL - Un. de á Centro,CEMADEN,P,-53.45782,-24.9571,,2015-02-23
3626,4902,27225201,CONCÓRDIA - Salete,CEMADEN,P,-52.0149,-27.2164,,2015-02-25
3627,4903,27245202,CONCÓRDIA - Edifໜio das Crianças,CEMADEN,P,-52.02296,-27.23612,,2015-02-28
3628,4904,27225203,CONCÓRDIA - Santa Cruz,CEMADEN,P,-52.03517,-27.2235,,2015-02-27
3629,4905,20514385,CONGONHAS - Rio Maranhao,CEMADEN,H,-43.8548,-20.5055,,2015-02-10
3630,4906,20594380,CONSELHEIRO LAFAIETE - Santa Efigênia,CEMADEN,P,-43.796,-20.588,,2014-08-04
3631,4907,3544066,COREAÚ - Centro,CEMADEN,P,-40.65902,-3.54187,,2016-01-19
3632,4908,25985256,CORONEL VIVIDA - Prefeitura Municipal,CEMADEN,P,-52.5634,-25.9801,,2015-02-19
3633,4909,19005765,CORUMBÁ - Fortaleza,CEMADEN,P,-57.64711,-18.99582,,2015-08-17
3634,4910,26414923,CORUPÁ - Rua Ano Bom,CEMADEN,P,-49.235,-26.411,,2015-02-06
3635,4911,26434926,CORUPÁ - Horto Florestal,CEMADEN,P,-49.259,-26.43,,2014-07-25
3636,4912,26444923,CORUPÁ - João Tozini,CEMADEN,P,-49.22865,-26.43862,,2015-02-11
3637,4913,5194067,CRATEÚS - Planalto,CEMADEN,P,-40.67247,-5.18818,,2016-01-20
3638,4914,5174067,CRATEÚS - Cidade Nova,CEMADEN,P,-40.6663,-5.16922,,2016-01-19
3639,4915,28744941,CRICIÚMA - Sangão,CEMADEN,P,-49.40503,-28.73562,,2016-02-19
3640,4916,28704935,CRICIÚMA - Imigrantes,CEMADEN,P,-49.34789,-28.70349,,2017-01-01
3641,4917,28774937,CRICIÚMA - Quarta Linha,CEMADEN,P,-49.36763,-28.77301,,2016-07-01
3642,4918,29515198,CRUZEIRO DO SUL - Secretaria da Agricultura,CEMADEN,P,-51.9848,-29.5132,,2015-02-25
3643,4919,23924642,CUBATÃO - Jardim Nova Repྫlica,CEMADEN,P,-46.424,-23.921,,2014-07-25
3644,4920,15615607,CUIABÁ - Corrego do Barbado,CEMADEN,H,-56.07717,-15.61929,,
3645,4921,23084496,CUNHA - ETA 1,CEMADEN,P,-44.96,-23.083,,2015-08-20
3646,4922,23074495,CUNHA - ETA 2,CEMADEN,P,-44.94617,-23.07946,,2015-08-20
3647,4923,25424934,CURITIBA - São Braz,CEMADEN,P,-49.342,-25.417,,2014-12-12
3648,4924,25354926,CURITIBA - Cachoeira,CEMADEN,P,-49.25527,-25.3536,,2015-03-10
3649,4925,25444935,CURITIBA - Santa Felicidade,CEMADEN,P,-49.35,-25.435,,2015-02-05
3650,4926,25414936,CURITIBA - Butiatuvinha,CEMADEN,P,-49.36184,-25.41118,,2015-03-10
3651,4927,25414930,CURITIBA - Vista Alegre,CEMADEN,P,-49.301,-25.413,,2014-12-12
3652,4928,25384933,CURITIBA - Santa Felicidade,CEMADEN,P,-49.332,-25.382,,2014-12-14
3653,4929,25384924,CURITIBA - Boa Vista,CEMADEN,P,-49.245,-25.379,,2014-12-14
3654,4930,25384920,CURITIBA - Atuba,CEMADEN,P,-49.197,-25.384,,2015-02-05
3655,4931,25564928,CURITIBA - Umbará,CEMADEN,P,-49.284,-25.555,,2015-02-05
3656,4932,27305057,CURITIBANOS - Cotia B1,CEMADEN,P,-50.56729,-27.30408,,2015-02-23
3657,4933,26265364,DIONÍSIO CERQUEIRA - Prefeitura Municipal,CEMADEN,P,-53.63747,-26.26219,,2015-02-28
3658,4934,20695529,DOIS IRMÃOS DO BURITI - Prefeitura Municipal,CEMADEN,P,-55.28645,-20.69134,,2015-08-17
3659,4935,25755305,DOIS VIZINHOS - Prefeitura Municipal,CEMADEN,P,-53.05351,-25.74991,,2015-02-23
3660,4936,22235479,DOURADOS - Centro,CEMADEN,P,-54.7884,-22.2275,,2015-08-17
3661,4937,23824678,EMBU-GUAÇU - Fazenda da Ilha,CEMADEN,P,-46.78993,-23.82065,,2016-05-02
3662,4938,23884679,EMBU-GUAÇU - Parque São Lucas,CEMADEN,P,-46.794,-23.88,,2015-02-13
3663,4939,22494721,ENGENHEIRO COELHO - Vila São Pedro,CEMADEN,P,-47.213,-22.488,,2015-03-12
3664,4940,28375417,ENTRE-IJUÍS - Esquina Gaྫྷho,CEMADEN,P,-54.167,-28.372,,2015-02-25
3665,4941,27665226,ERECHIM - Cristo Rei,CEMADEN,P,-52.261,-27.662,,2014-12-10
3666,4942,20654191,ESPERA FELIZ - Centro,CEMADEN,P,-41.911,-20.654,,2014-12-17
3667,4943,20574184,ESPERA FELIZ - Pq. Nac. Caparaó,CEMADEN,P,-41.837,-20.567,,2015-07-15
3668,4944,22204676,ESPÍRITO SANTO DO PINHAL - Ribeirão dos Porcos,CEMADEN,H,-46.76095,-22.19567,,2016-11-17
3669,4945,29485197,ESTRELA - Industrias,CEMADEN,P,-51.9687,-29.4824,,2015-02-23
3670,4946,25654931,FAZENDA RIO GRANDE - Naçཞs,CEMADEN,P,-49.30742,-25.64902,,2016-02-21
3671,4947,23534639,FERRAZ DE VASCONCELOS - Jardim Renata,CEMADEN,P,-46.29277,-23.53247,,2014-12-09
3672,4948,23554639,FERRAZ DE VASCONCELOS - Pres. Castello Branco,CEMADEN,P,-46.388,-23.553,,2015-02-05
3673,4949,27584853,FLORIANÓPOLIS - Agronômica,CEMADEN,P,-48.533,-27.582,,2014-07-25
3674,4950,27604857,FLORIANÓPOLIS - Coqueiros,CEMADEN,P,-48.573,-27.599,,2014-07-25
3675,4951,27754851,FLORIANÓPOLIS - Rodovia SC406,CEMADEN,P,-48.51,-27.754,,2014-07-25
3676,4952,27434846,FLORIANÓPOLIS - Canasvieiras,CEMADEN,P,-48.458,-27.432,,2014-07-25
3677,4953,27714850,FLORIANÓPOLIS - Areias Campeche,CEMADEN,P,-48.5,-27.706,,2014-07-25
3678,4954,27494842,FLORIANÓPOLIS - Rio Vermelho,CEMADEN,P,-48.418,-27.491,,2014-07-25
3679,4955,28734947,FORQUILHINHA - Centro,CEMADEN,P,-49.47265,-28.72926,,2016-07-05
3680,4956,27055093,FRAIBURGO - São Miguel,CEMADEN,P,-50.934,-27.049,,2015-02-05
3681,4957,26045306,FRANCISCO BELTRÃO - Pinheirinho,CEMADEN,P,-53.06013,-26.04632,,2015-02-24
3682,4958,26075307,FRANCISCO BELTRÃO - São Miguel,CEMADEN,P,-53.07376,-26.06924,,2015-02-24
3683,4959,23294673,FRANCISCO MORATO - Jardim Virgínia,CEMADEN,P,-46.73439,-23.29199,,2014-12-16
3684,4960,23314673,FRANCO DA ROCHA - Parque Paulista,CEMADEN,P,-46.7337,-23.3052,,2015-02-11
3685,4961,23334669,FRANCO DA ROCHA - Parque Industrial,CEMADEN,P,-46.68594,-23.33164,,2015-02-11
3686,4962,23304671,FRANCO DA ROCHA - Lago Azul,CEMADEN,P,-46.711,-23.3,,2015-01-03
3687,4963,26445269,GALVÃO - Escola Linha Santin,CEMADEN,P,-52.68857,-26.43919,,2015-03-02
3688,4964,26455269,GALVÃO - Esperança,CEMADEN,P,-52.68987,-26.45139,,2015-02-28
3689,4965,28054865,GAROPABA - Areias de Palhocinha,CEMADEN,P,-48.6479,-28.0529,,2015-03-04
3690,4966,28104867,GAROPABA - Campo D Una,CEMADEN,P,-48.674,-28.102,,2014-07-25
3691,4967,26114900,GARUVA - Estrada Geral Quiriri,CEMADEN,P,-49.00358,-26.11388,,2015-02-23
3692,4968,26034885,GARUVA - Centro,CEMADEN,P,-48.8502,-26.0324,,2015-02-23
3693,4969,26894901,GASPAR - Belchior Baixo,CEMADEN,P,-49.009,-26.892,,2014-07-25
3694,4970,26914899,GASPAR - Figueira,CEMADEN,P,-48.989,-26.915,,2015-02-05
3695,4971,26804901,GASPAR - SAMAE ETA-V,CEMADEN,P,-49.01268,-26.80265,,2015-03-11
3696,4972,26914891,GASPAR - Posto Grande,CEMADEN,P,-48.908,-26.914,,2014-07-25
3697,4973,26914894,GASPAR - Margem Esquerda,CEMADEN,P,-48.935,-26.906,,2014-07-25
3698,4974,7593500,GOIANA - Centro,CEMADEN,P,-34.99826,-7.5586,,2015-08-24
3699,4975,7563500,GOIANA - Estฝio Municipal,CEMADEN,P,-35.004,-7.563,,2015-08-24
3700,4976,27374856,GOVERNADOR CELSO RAMOS - Gov Celso Ramos 01,CEMADEN,P,-48.56375,-27.36677,,2016-02-17
3701,4977,3124083,GRANJA - Centro,CEMADEN,P,-40.8313,-3.12448,,2016-01-19
3702,4978,3044069,GRANJA - Parazinho,CEMADEN,P,-40.6856,-3.04308,,2016-01-19
3703,4979,28194921,GRÃO PARÁ - Unidade Sanitária Central,CEMADEN,P,-49.2137,-28.1883,,2015-02-27
3704,4980,29935105,GRAVATAÍ - Secr. Meio Ambiente,CEMADEN,P,-51.045,-29.935,,2015-02-05
3705,4981,27074896,GUABIRUBA - São Pedro,CEMADEN,P,-48.96227,-27.0679,,2015-02-07
3706,4982,27084899,GUABIRUBA - Centro,CEMADEN,P,-48.98972,-27.08188,,2015-02-07
3707,4983,27134902,GUABIRUBA - Lageado Baixo,CEMADEN,P,-49.02327,-27.12835,,2015-03-13
3708,4984,26484902,GUARAMIRIM - Nova Esperança,CEMADEN,P,-49.0159,-26.475,,2015-02-11
3709,4985,26474896,GUARAMIRIM - Bananal,CEMADEN,P,-48.95957,-26.47323,,2015-02-24
3710,4986,26544902,GUARAMIRIM - Jacu-açu,CEMADEN,P,-49.0169,-26.5405,,2015-02-11
3711,4987,26464892,GUARAMIRIM - Corticeras,CEMADEN,P,-48.91975,-26.46237,,2015-02-24
3712,4988,25105287,GUARANIAÇU - Centro,CEMADEN,P,-52.866,-25.1,,2014-07-25
3713,4989,20664061,GUARAPARI - Posto da PRF,CEMADEN,P,-40.6131,-20.6584,,2016-06-24
3714,4990,25405149,GUARAPUAVA - Vila Bela,CEMADEN,P,-51.49242,-25.40131,,2015-02-25
3715,4991,25365143,GUARAPUAVA - Imovel Morro Alto,CEMADEN,P,-51.43377,-25.35533,,2015-02-24
3716,4992,22794518,GUARATINGUETÁ - Jardim Esperança,CEMADEN,P,-45.1814,-22.7867,,2016-08-31
3717,4993,23444640,GUARULHOS - Jardim Nova Cidade,CEMADEN,P,-46.4009,-23.4421,,2016-04-20
3718,4994,23404651,GUARULHOS - Jardim Adriana,CEMADEN,P,-46.513,-23.396,,2015-08-20
3719,4995,23404644,GUARULHOS - Cidade Soberana,CEMADEN,P,-46.443,-23.4,,2015-01-23
3720,4996,19834036,IBIRAÇU - Av. Getulio Vargas,CEMADEN,P,-40.368,-19.831,,2014-08-06
3721,4997,7873486,IGARASSU - Cruz de Rebou๺s2,CEMADEN,P,-34.862,-7.871,,2014-08-22
3722,4998,29545078,IGREJINHA - Garibaldi,CEMADEN,P,-50.781,-29.54,,2014-08-11
3723,4999,28154869,IMBITUBA - Imbituba01,CEMADEN,P,-48.69196,-28.15302,,2016-02-23
3724,5000,28244866,IMBITUBA - Centro,CEMADEN,P,-48.66014,-28.23814,,2016-02-19
3725,5001,27025189,IRANI - Centro,CEMADEN,P,-51.8937,-27.02329,,2015-02-23
3726,5002,26874870,ITAJAÍ - Rua Orlandina Amalia,CEMADEN,P,-48.699,-26.871,,2014-07-25
3727,5003,27044886,ITAJAÍ - Limoeiro,CEMADEN,P,-48.856,-27.036,,2014-07-25
3728,5004,26924867,ITAJAÍ - Fazenda,CEMADEN,P,-48.668,-26.919,,2014-07-25
3729,5005,26954871,ITAJAÍ - Rio do Meio,CEMADEN,P,-48.709,-26.954,,2014-07-25
3730,5006,27034880,ITAJAÍ - Brilhante II,CEMADEN,P,-48.801,-27.031,,2014-07-25
3731,5007,26964864,ITAJAÍ - Praia Brava,CEMADEN,P,-48.644,-26.956,,2014-07-25
3732,5008,26934865,ITAJAÍ - Fazenda,CEMADEN,P,-48.649,-26.927,,2014-07-25
3733,5009,26914872,ITAJAÍ - São Roque,CEMADEN,P,-48.719,-26.911,,2014-07-25
3734,5010,23184710,ITUPEVA - Parque dos Cafezais,CEMADEN,P,-47.105,-23.185,,2014-12-25
3735,5011,26524913,JARAGUÁ DO SUL - Barra do Rio Cerro,CEMADEN,P,-49.12951,-26.51601,,2015-02-10
3736,5012,26454917,JARAGUÁ DO SUL - Bombeiro de Nereu Ramos,CEMADEN,P,-49.1663,-26.4548,,2015-07-09
3737,5013,27185151,JOAÇABA - N. S. de Lourdes,CEMADEN,P,-51.5136,-27.1811,,2015-03-02
3738,5014,22934621,JOANÓPOLIS - Cancam,CEMADEN,P,-46.21,-22.93,,2014-07-25
3739,5015,19814317,JOÃO MONLEVADE - N. S. da Conceição,CEMADEN,P,-43.176,-19.811,,2014-12-17
3740,5016,26334888,JOINVILLE - Estação de Cidadania Abilio Bello,CEMADEN,P,-48.875,-26.3309,,2015-02-23
3741,5017,27204980,RIO DO OESTE - Centro,CEMADEN,P,-49.79585,-27.19567,,2015-02-11
3742,5018,27184964,RIO DO SUL - Itoupava,CEMADEN,P,-49.64,-27.177,,2014-07-25
3743,5019,27224966,RIO DO SUL - Canoas,CEMADEN,P,-49.659,-27.221,,2014-07-25
3744,5020,27224963,RIO DO SUL - Santana,CEMADEN,P,-49.627,-27.223,,2014-07-25
3745,5021,26264951,RIO NEGRINHO - Alegre,CEMADEN,P,-49.509,-26.261,,2014-07-25
3746,5022,26234950,RIO NEGRINHO - Industrial Norte,CEMADEN,P,-49.496,-26.229,,2014-07-25
3747,5023,26094978,RIO NEGRO - Bom Jesus,CEMADEN,P,-49.781,-26.085,,2015-02-05
3748,5024,26924937,RODEIO - Centro,CEMADEN,P,-49.369,-26.924,,2014-07-25
3749,5025,26954935,RODEIO - BR 470,CEMADEN,P,-49.353,-26.952,,2014-07-25
3750,5026,26854933,RODEIO - Rodeio 12,CEMADEN,P,-49.326,-26.846,,2014-07-25
3751,5027,26975000,SALETE - CEI Primeiros Passos,CEMADEN,P,-50.00102,-26.97143,,2015-03-04
3752,5028,12933852,SALVADOR - Monte Serrat,CEMADEN,P,-38.51579,-12.92951,,2015-02-05
3753,5029,12793849,SALVADOR - São Tomé de Paripe,CEMADEN,P,-38.48983,-12.79419,,2015-02-05
3754,5030,12893847,SALVADOR - Rio Sena,CEMADEN,P,-38.46827,-12.88769,,2015-02-05
3755,5031,12983852,SALVADOR - Centro,CEMADEN,P,-38.51595,-12.97821,,2015-02-05
3756,5032,14094636,POSSE - Setor Dom Prudencio,CEMADEN,P,-46.362,-14.093,,2015-01-20
3757,5033,26254880,JOINVILLE - Aventureiro,CEMADEN,P,-48.797,-26.249,,2014-07-25
3758,5034,26384882,JOINVILLE - Itinga,CEMADEN,P,-48.82,-26.383,,2014-07-25
3759,5035,26274883,JOINVILLE - Iririu,CEMADEN,P,-48.828,-26.273,,2014-07-25
3760,5036,26354878,JOINVILLE - Paranaguamirim,CEMADEN,P,-48.781,-26.347,,2014-07-25
3761,5037,26304884,JOINVILLE - Centro,CEMADEN,P,-48.841,-26.301,,2014-07-25
3762,5038,21744337,JUIZ DE FORA - Rio Paraibuna,CEMADEN,H,-43.3632,-21.7444,,2017-02-01
3763,5039,27815030,LAGES - Coral,CEMADEN,P,-50.305,-27.807,,2014-07-25
3764,5040,27845035,LAGES - Santa Catarina,CEMADEN,P,-50.346,-27.841,,2014-07-25
3765,5041,27795029,LAGES - São Sebastião,CEMADEN,P,-50.293,-27.788,,2014-07-25
3766,5042,27825033,LAGES - Centro,CEMADEN,P,-50.327,-27.816,,2014-07-25
3767,5043,28524881,LAGUNA - Campos Verdes,CEMADEN,P,-48.8114,-28.52268,,2015-03-04
3768,5044,20204159,LAJINHA - Corrego São Domingos,CEMADEN,P,-41.594,-20.2,,2014-12-18
3769,5045,22674599,LAPÃO - Lapao01,CEMADEN,P,-41.83,-11.38,,2015-12-09
3770,5046,22744511,LORENA - Rio Mandi,CEMADEN,H,-45.10683,-22.73503,,2016-10-14
3771,5047,26774896,LUIZ ALVES - Braço do Francês,CEMADEN,P,-48.963,-26.767,,2014-07-25
3772,5048,26674884,LUIZ ALVES - Alto Canoas,CEMADEN,P,-48.845,-26.67,,2014-07-25
3773,5049,26704890,LUIZ ALVES - Vila do Salto,CEMADEN,P,-48.904,-26.695,,2014-07-25
3774,5050,26774899,LUIZ ALVES - Braço Serafim,CEMADEN,P,-48.987,-26.766,,2014-07-25
3775,5051,26114981,MAFRA - Centro,CEMADEN,P,-49.806,-26.114,,2014-07-25
3776,5052,26134980,MAFRA - Rio da Lanca,CEMADEN,H,-49.7958,-26.127,,2015-03-03
3777,5053,23554719,MAIRINQUE - Centro,CEMADEN,P,-47.18601,-23.55121,,2015-08-26
3778,5054,3863862,MARACANAÚ - Novo Maracanaú,CEMADEN,P,-38.62395,-3.86167,,2016-01-21
3779,5055,3903868,MARANGUAPE - Alto dos Marianos,CEMADEN,P,-38.68326,-3.89181,,2017-03-01
3780,5056,26765317,MARAVILHA - Centro Adm. Municipal,CEMADEN,P,-53.17418,-26.76057,,2015-02-23
3781,5057,22254993,MARÍLIA - Nova Marilia,CEMADEN,P,-49.932,-22.25,,2014-12-01
3782,5058,28014959,URUBICI - Centro,CEMADEN,P,-49.595,-28.014,,2015-02-13
3783,5059,27994959,URUBICI - Esquina,CEMADEN,P,-49.588,-27.991,,2014-07-25
3784,5060,28024960,URUBICI - Centro,CEMADEN,P,-49.596,-28.016,,2014-07-25
3785,5061,23194682,VÁRZEA PAULISTA - Vila Real,CEMADEN,P,-46.8322,-23.2114,,2015-02-27
3786,5062,27414946,VIDAL RAMOS - Rio das Pacas,CEMADEN,P,-49.463,-27.409,,2015-02-11
3787,5063,27015115,VIDEIRA - Floresta,CEMADEN,P,-51.16095,-27.00377,,2015-03-03
3788,5064,26845241,XANXERÊ - Linha Barro Preto,CEMADEN,P,-52.4117,-26.8394,,2015-02-23
3789,5065,31695216,PELOTAS - Colonia Z/3,CEMADEN,P,-52.16,-31.693,,2014-12-09
3790,5066,26455351,SÃO JOSÉ DO CEDRO - São Cristovão,CEMADEN,P,-53.50752,-26.45164,,2015-02-20
3791,5067,25885042,SÃO MATEUS DO SUL - SaoMateus02,CEMADEN,P,-50.41684,-25.88059,,2016-02-19
3792,5068,23504675,SÃO PAULO - Senai Pirituba,CEMADEN,P,-46.751,-23.501,,2015-06-15
3793,5069,27554864,SÃO JOSÉ - Serraria,CEMADEN,P,-48.643,-27.546,,2014-07-25
3794,5070,27624864,SÃO JOSÉ - Fazenda Santo Antônio,CEMADEN,P,-48.642,-27.618,,2014-07-25
3795,5071,27614865,SÃO JOSÉ - Distrito Industrial,CEMADEN,P,-48.654,-27.614,,2014-07-25
3796,5072,23724659,SÃO BERNARDO DO CAMPO - Cooperativa,CEMADEN,P,-46.592,-23.721,,2014-07-25
3797,5073,27684904,RANCHO QUEIMADO - RanchoQueimado01,CEMADEN,P,-49.04174,-27.6782,,2016-02-19
3798,5110,25535454,FOZ DO IGUAÇU - São Miguel,CEMADEN,P,-54.54101,-25.53406,,2017-10-04
3799,5111,27495038,PONTE ALTA - Centro,CEMADEN,P,-50.38,-27.4817,,2017-09-03
3800,5112,21964331,SIMÃO PEREIRA - Centro,CEMADEN,P,-43.31356,-21.96518,,2018-03-01
3801,5113,19934754,CONQUISTA - Centro,CEMADEN,P,-47.54437,-19.93687,,2018-06-27
3802,5114,22724414,RIO CLARO - RIO CLARO,CEMADEN,P,-44.1424,-22.7224,,2018-07-11
3803,5115,7713784,QUIXABA - QUIXABA - APAC,CEMADEN,P,-37.84935,-7.71775,,2018-03-15
3804,5116,21944113,CAMPOS DOS GOYTACAZES - Baixa Grande,CEMADEN,P,-41.13425,-21.94694,,2019-01-26
3805,5117,20164129,BREJETUBA - Centro,CEMADEN,P,-41.29486,-20.15022,,2019-07-07
